sa2_code,total_pop,pct_youth_18_34,median_age,median_weekly_income,median_weekly_rent,pct_students,rent_to_income_ratio
111011207,5680,14.225352112676056,49,653,330,19.345011424219344,0.5053598774885145
111011208,25254,19.588976003801378,38,867,390,23.376086057095574,0.44982698961937717
111011209,24588,19.578656255083782,38,831,380,23.51851851851852,0.457280385078219
111011210,9504,18.77104377104377,41,617,255,16.734093416697316,0.413290113452188
111011211,3785,10.303830911492735,48,771,420,17.517605633802816,0.5447470817120622
111011212,12559,12.12676168484752,49,686,360,18.969332911792602,0.5247813411078717
111011213,12568,11.306492679821769,45,894,490,20.975339429204766,0.5480984340044742
111011214,14694,14.73390499523615,45,802,410,22.814662906946936,0.5112219451371571
111021215,10135,18.519980266403554,42,714,333,18.923672177277524,0.46638655462184875
111021216,9691,16.99515013930451,43,709,400,21.385662795354424,0.5641748942172073
111021217,16375,20.317557251908397,35,867,450,20.237859266600594,0.5190311418685121
111021218,18129,16.75216503943957,46,660,380,22.904062229904927,0.5757575757575758
111021219,13961,14.998925578396962,48,676,340,20.934901061084027,0.5029585798816568
111021220,9467,13.467835639590156,48,732,370,21.102093122597182,0.505464480874317
111021221,7254,20.499035015164047,38,774,390,21.644803229061555,0.5038759689922481
111031222,16600,20.204819277108435,37,937,410,27.059742288168685,0.4375667022411953
111031223,8561,20.511622474010046,39,633,340,20.05265467310224,0.5371248025276462
111031224,12772,23.997807704353274,40,877,380,33.333333333333336,0.43329532497149376
111031225,17343,17.349939456841376,40,907,390,26.53402751952399,0.42998897464167585
111031226,16429,20.177734493882767,34,876,470,24.320405944182674,0.5365296803652968
111031227,15526,26.594100218987506,37,811,380,34.80380775481774,0.468557336621455
111031228,14506,20.901695849993107,40,1091,420,31.04217808524883,0.384967919340055
111031229,12805,31.932838734869193,38,1149,445,47.734994337485844,0.3872932985204526
111031230,31,12.903225806451612,42,1062,550,0.0,0.5178907721280602
111031231,12593,38.47375526085921,28,575,365,50.80855503390715,0.6347826086956522
111031232,8824,13.5766092475068,48,719,430,19.36725096194955,0.5980528511821975
111031233,20958,21.815058688806182,40,714,380,28.660436137071652,0.5322128851540616
111031234,12883,28.48715361328883,36,787,380,37.590887057682984,0.48284625158831
111031235,9171,31.23977755969905,35,996,450,43.552123552123554,0.45180722891566266
112011236,18629,12.69526007837243,53,663,390,18.800358102059086,0.5882352941176471
112011237,18327,13.679271020898128,46,747,410,18.240257131378062,0.5488621151271754
112011238,6958,14.774360448404714,43,886,550,14.814814814814815,0.6207674943566591
112011239,9170,15.703380588876772,44,723,498,19.730941704035875,0.6887966804979253
112011240,10914,24.390690855781564,39,837,620,23.361182519280206,0.7407407407407407
112011241,5643,12.121212121212121,49,628,320,12.467866323907455,0.5095541401273885
112011242,9236,13.6314421827631,42,916,580,18.756936736958934,0.6331877729257642
112011243,8896,13.388039568345324,46,654,450,14.024810475534114,0.6880733944954128
112021244,12298,16.547406082289804,43,602,280,13.953488372093023,0.46511627906976744
112021245,7381,13.060560899607099,48,556,250,8.977221974095578,0.44964028776978415
112021246,13591,17.430652637774998,42,707,320,21.08009392121054,0.4526166902404526
112021247,7611,11.194324004729996,51,537,270,13.225806451612904,0.5027932960893855
112021248,15229,18.904721255499375,42,647,300,24.04710920770878,0.46367851622874806
112021249,15786,11.554541999239833,47,705,334,16.205533596837945,0.47375886524822697
112031250,14818,11.006883520043191,47,765,483,18.120965814009086,0.6313725490196078
112031251,9501,12.798652773392275,46,597,350,16.17391304347826,0.5862646566164154
112031252,10352,12.171561051004637,48,634,350,14.084946908182387,0.5520504731861199
112031253,14086,12.572767286667613,43,707,468,15.794327876412266,0.6619519094766619
112031254,20563,15.566794728395662,49,656,390,19.746548136939662,0.5945121951219512
112031550,16320,14.013480392156863,48,642,440,19.1541079241614,0.6853582554517134
112031551,3324,13.477737665463298,43,805,538,17.70334928229665,0.6683229813664596
112031552,8423,13.77181526771934,54,552,390,19.040247678018577,0.7065217391304348
